"Transaction ID","User ID","Product ID","Rating","Review","Timestamp"
"TRANS255","USER005","PROD002","4","I just got my Wireless Soundbar and I'm loving it! The sound quality is amazing and it's easy to set up. I've been using it for music and movies and it's been performing flawlessly. Definitely worth the investment!", "2020-01-20 12:00:00" 
"TRANS256","USER005","PROD008","5","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-25 14:00:00" 
"TRANS257","USER005","PROD005","4","I recently purchased this Triplus Fineliner Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-01 10:00:00" 
"TRANS258","USER005","PROD014","4","I just got my Clip 3 Portable Speaker and I'm loving it! The sound quality is great and it's waterproof. I've been using it for outdoor activities and it's been performing flawlessly. Definitely worth the investment!", "2020-02-05 12:00:00" 
"TRANS259","USER005","PROD010","4","I bought this EOS Rebel Camera for personal use and it's been a great purchase. The picture quality is amazing and the design is sleek. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-10 14:00:00" 
"TRANS260","USER005","PROD009","4","I recently purchased this EnerGel Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-15 10:00:00" 
"TRANS261","USER005","PROD016","5","I just got my Surface Pro 7 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-02-20 12:00:00" 
"TRANS262","USER005","PROD011","4","I bought this Signo UM-151 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-25 14:00:00" 
"TRANS263","USER005","PROD018","4","I recently purchased this Xperia 1 III Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-01 10:00:00" 
"TRANS264","USER005","PROD020","4","I just got my NanoCell 4K TV and I'm loving it! The picture quality is amazing and the design is sleek. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-05 12:00:00" 
"TRANS265","USER005","PROD013","4","I bought this Uni-ball Signo Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-10 14:00:00" 
"TRANS266","USER005","PROD022","5","I recently purchased this AirPods and I'm really impressed with the sound quality. The sound is amazing and they're so comfortable to wear. I've been using them for music, podcasts, and phone calls and they've been performing flawlessly. Definitely worth the investment!", "2020-03-15 10:00:00" 
"TRANS267","USER005","PROD015","4","I just got my Pilot G2 Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-03-20 12:00:00" 
"TRANS268","USER005","PROD024","4","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-25 14:00:00" 
"TRANS269","USER005","PROD017","4","I recently purchased this Zebra Sarasa Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for everyday use and I have no complaints. Highly recommend!", "2020-04-01 10:00:00" 
"TRANS270","USER005","PROD026","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-04-05 12:00:00" 
"TRANS271","USER005","PROD019","4","I bought this Pentel EnerGel Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-10 14:00:00" 
"TRANS272","USER005","PROD028","4","I recently purchased this Xperia 1 IV Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-15 10:00:00" 
"TRANS273","USER005","PROD021","4","I just got my Uni-ball Signo UM-151 Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-04-20 12:00:00" 
"TRANS274","USER005","PROD030","4","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-25 14:00:00" 
"TRANS275","USER005","PROD023","4","I recently purchased this Pilot G-Tec-C4 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for everyday use and I have no complaints. Highly recommend!", "2020-05-01 10:00:00" 
"TRANS276","USER005","PROD032","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-05-05 12:00:00" 
"TRANS277","USER005","PROD025","4","I bought this Zebra F-701 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I 've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-05-10 14:00:00" 
"TRANS278","USER005","PROD034","4","I recently purchased this Xperia 1 V Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-05-15 10:00:00" 
"TRANS279","USER005","PROD027","4","I just got my Pentel EnerGel Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-05-20 12:00:00" 
"TRANS280","USER005","PROD036","4","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-05-25 14:00:00" 
"TRANS281","USER005","PROD029","4","I recently purchased this Uni-ball Signo UM-151 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for everyday use and I have no complaints. Highly recommend!", "2020-06-01 10:00:00" 
"TRANS282","USER005","PROD038","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-06-05 12:00:00" 
"TRANS283","USER005","PROD031","4","I bought this Pilot G2 Pen for everyday use and it's been a great purchase. The writing quality is great and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-06-10 14:00:00" 
"TRANS284","USER005","PROD040","4","I recently purchased this Xperia 1 VI Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-06-15 10:00:00" 
"TRANS285","USER005","PROD033","4","I just got my Zebra Sarasa Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-06-20 12:00:00" 
"TRANS286","USER005","PROD042","4","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-06-25 14:00:00" 
"TRANS287","USER005","PROD035","4","I recently purchased this Pentel EnerGel Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for everyday use and I have no complaints. Highly recommend!", "2020-07-01 10:00:00" 
"TRANS288","USER005","PROD044","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-07-05 12:00:00" 
"TRANS289","USER005","PROD037","4","I bought this Uni-ball Signo UM-151 Pen for everyday use and it's been a great purchase. The writing quality is great and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-07-10 14:00:00" 
"TRANS290","USER005","PROD046","4","I recently purchased this Xperia 1 VII Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020- 07-15 10:00:00" 
"TRANS291","USER005","PROD039","4","I just got my Pilot G-Tec-C4 Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-07-20 12:00:00" 
"TRANS292","USER005","PROD048","4","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-07-25 14:00:00" 
"TRANS293","USER005","PROD041","4","I recently purchased this Zebra F-701 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for everyday use and I have no complaints. Highly recommend!", "2020-08-01 10:00:00" 
"TRANS294","USER005","PROD050","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-08-05 12:00:00" 
"TRANS295","USER005","PROD043","4","I bought this Pentel EnerGel Pen for everyday use and it's been a great purchase. The writing quality is great and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-08-10 14:00:00" 
"TRANS296","USER005","PROD052","4","I recently purchased this Xperia 1 VIII Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-08-15 10:00:00" 
"TRANS297","USER005","PROD045","4","I just got my Uni-ball Signo UM-151 Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-08-20 12:00:00" 
"TRANS298","USER005","PROD054","4","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-08-25 14:00:00" 
"TRANS299","USER005","PROD047","4","I recently purchased this Pilot G2 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for everyday use and I have no complaints. Highly recommend!", "2020-09-01 10:00:00" 
"TRANS300","USER005","PROD056","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-09-05 12:00:00" 
"TRANS301","USER005","PROD049","4","I bought this Zebra Sarasa Pen for everyday use and it's been a great purchase. The writing quality is great and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-09-10 14:00:00" 
"TRANS302","USER005","PROD058","4","I recently purchased this Xperia 1 IX Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-09-15 10:00:00" 
"TRANS303","USER005","PROD051","4","I just got my Pentel EnerGel Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-09-20 12:00:00" 
"TRANS304","USER005","PROD060","4"," I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-09-25 14:00:00" 
"TRANS305","USER005","PROD053","4","I recently purchased this Uni-ball Signo UM-151 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for everyday use and I have no complaints. Highly recommend!", "2020-10-01 10:00:00" 
"TRANS306","USER005","PROD062","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-10-05 12:00:00" 
"TRANS307","USER005","PROD055","4","I bought this Pilot G-Tec-C4 Pen for everyday use and it's been a great purchase. The writing quality is great and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-10-10 14:00:00" 
"TRANS308","USER005","PROD064","4","I recently purchased this Xperia 1 X Phone and I'm really impressed with the picture quality. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-10-15 10:00:00" 
"TRANS309","USER005","PROD057","4","I just got my Zebra F-701 Pen and I'm loving it! The writing quality is great and the design is comfortable to hold. I've been using it for everyday use and it's been performing flawlessly. Definitely worth the investment!", "2020-10-20 12:00:00" 
"TRANS310","USER005","PROD066","4","I bought this Envy x360 Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-10-25 14:00:00"
"TRANS311","USER006","PROD003","4","I recently purchased this Gel Ink Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-01 10:00:00" 
"TRANS312","USER006","PROD005","5","I just got my Triplus Fineliner Pen and I'm loving it! The ink is vibrant and the tip is precise. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-01-05 12:00:00" 
"TRANS313","USER006","PROD009","4","I bought this EnerGel Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-10 14:00:00" 
"TRANS314","USER006","PROD011","4","I recently purchased this Signo UM-151 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-15 10:00:00" 
"TRANS315","USER006","PROD013","5","I just got my Bamboo Pencil Case and I'm loving it! The design is stylish and the quality is great. I've been using it for school and work and it's been performing flawlessly. Definitely worth the investment!", "2020-01-20 12:00:00" 
"TRANS316","USER006","PROD001","4","I recently purchased this 4K UHD Smart TV and I'm really impressed with the picture quality. The colors are vibrant and the sound is great. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-25 14:00:00" 
"TRANS317","USER006","PROD015","4","I bought this Post-it Notes for everyday use and it's been a great purchase. The notes are sticky and the design is colorful. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-01 10:00:00" 
"TRANS318","USER006","PROD017","4","I recently purchased this G-Tec-C4 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-05 12:00:00" 
"TRANS319","USER006","PROD019","5","I just got my 9000 Graph Pencil and I'm loving it! The pencil is sharp and the design is comfortable to hold. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-02-10 14:00:00" 
"TRANS320","USER006","PROD021","4","I bought this Triplus Ballpoint Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-15 10:00:00" 
"TRANS321","USER006","PROD006","4","I recently purchased this AirPods Pro and I'm really impressed with the sound quality. The sound is amazing and they're so comfortable to wear. I've been using them for music, podcasts, and phone calls and they've been performing flawlessly. Highly recommend!", "2020-02-20 12:00:00" 
"TRANS322","USER006","PROD023","4","I bought this EnerGel Deluxe Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-25 14:00:00" 
"TRANS323","USER006","PROD025","5","I just got my Signo UM-151 Pen and I'm loving it! The ink is vibrant and the tip is precise. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-03-01 10:00:00" 
"TRANS324","USER006","PROD027","4","I bought this Pilot G2 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-05 12:00:00" 
"TRANS325","USER006","PROD029","4","I recently purchased this Uni-ball Signo UM-151 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-10 14:00:00" 
"TRANS326","USER006","PROD031","4","I bought this Zebra F-701 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-15 10:00:00" 
"TRANS327","USER006","PROD033","5","I just got my Surface Pro 7 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-03-20 12:00:00" 
"TRANS328","USER006","PROD035","4","I bought this Pentel EnerGel Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-25 14:00:00" 
"TRANS329","USER006","PROD037","4","I recently purchased this Pilot G-Tec-C4 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-01 10:00:00" 
"TRANS330","USER006","PROD039","4","I bought this Uni-ball Signo UM-151 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-05 12:00:00" 
"TRANS331","USER006","PROD041","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-04-10 14:00:00" 
"TRANS332","USER006","PROD043","4","I bought this Zebra Sarasa Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-15 10:00:00" 
"TRANS333","USER006","PROD045","4","I recently purchased this Pilot G2 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-20 12:00:00" 
"TRANS334","USER006","PROD047","4","I bought this Pentel EnerGel Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-25 14:00:00" 
"TRANS335","USER006","PROD049","5","I just got my Surface Pro 7 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-05-01 10:00:00" 
"TRANS336","USER006","PROD051","4","I bought this Uni-ball Signo UM-151 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-05-05 12:00:00" 
"TRANS337","USER006","PROD053","4","I recently purchased this Zebra F-701 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-05-10 14:00:00" 
"TRANS338","USER006","PROD055","4","I bought this Pilot G-Tec-C4 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-05-15 10:00:00" 
"TRANS339","USER006","PROD057","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-05-20 12:00:00" 
"TRANS340","USER006","PROD059","4","I bought this Pentel EnerGel Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-05-25 14:00:00"
"TRANS341","USER007","PROD001","4","I recently purchased this 4K UHD Smart TV and I'm really impressed with the picture quality. The colors are vibrant and the sound is great. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-01 10:00:00" 
"TRANS342","USER007","PROD003","4","I bought this Gel Ink Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-05 12:00:00" 
"TRANS343","USER007","PROD005","5","I just got my Triplus Fineliner Pen and I'm loving it! The ink is vibrant and the tip is precise. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-01-10 14:00:00" 
"TRANS344","USER007","PROD009","4","I recently purchased this EnerGel Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-15 10:00:00" 
"TRANS345","USER007","PROD011","4","I bought this Signo UM-151 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-20 12:00:00" 
"TRANS346","USER007","PROD013","5","I just got my Bamboo Pencil Case and I'm loving it! The design is stylish and the quality is great. I've been using it for school and work and it's been performing flawlessly. Definitely worth the investment!", "2020-01-25 14:00:00" 
"TRANS347","USER007","PROD015","4","I recently purchased this Post-it Notes and I'm really impressed with the quality. The notes are sticky and the design is colorful. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-01 10:00:00" 
"TRANS348","USER007","PROD017","4","I bought this G-Tec-C4 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-05 12:00:00" 
"TRANS349","USER007","PROD019","5","I just got my 9000 Graph Pencil and I'm loving it! The pencil is sharp and the design is comfortable to hold. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-02-10 14:00:00" 
"TRANS350","USER007","PROD021","4","I recently purchased this Triplus Ballpoint Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-15 10:00:00" 
"TRANS351","USER007","PROD023","4","I bought this EnerGel Deluxe Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-20 12:00:00" 
"TRANS352","USER007","PROD025","5","I just got my Signo UM-151 Pen and I'm loving it! The ink is vibrant and the tip is precise. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-02-25 14:00:00" 
"TRANS353","USER007","PROD027","4","I recently purchased this Wooden Pencil Case and I'm really impressed with the quality. The case is stylish and the quality is great. I've been using it for school and work and it's been performing flawlessly. Highly recommend!", "2020-03-01 10:00:00" 
"TRANS354","USER007","PROD029","4","I bought this Post-it Flags for everyday use and it 's been a great purchase. The flags are sticky and the design is colorful. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-05 12:00:00" 
"TRANS355","USER007","PROD031","4","I recently purchased this Pilot G2 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-10 14:00:00" 
"TRANS356","USER007","PROD033","5","I just got my Surface Pro 7 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-03-15 10:00:00" 
"TRANS357","USER007","PROD035","4","I bought this Uni-ball Signo UM-151 Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-20 12:00:00" 
"TRANS358","USER007","PROD037","4","I recently purchased this Zebra F-701 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-03-25 14:00:00" 
"TRANS359","USER007","PROD039","4","I bought this Pentel EnerGel Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-04-01 10:00:00" 
"TRANS360","USER007","PROD041","5","I just got my Surface Laptop 3 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-04-05 12:00:00"
"TRANS361","USER008","PROD001","4","I recently purchased this 4K UHD Smart TV and I'm really impressed with the picture quality. The colors are vibrant and the sound is great. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-01 10:00:00" 
"TRANS362","USER008","PROD006","5","I just got my AirPods Pro and I'm loving them! The sound quality is amazing and they're so comfortable to wear. I've been using them for music, podcasts, and phone calls and they've been performing flawlessly. Definitely worth the investment!", "2020-01-05 12:00:00" 
"TRANS363","USER008","PROD012","4","I bought this VivoBook Laptop for work and it's been a great purchase. The battery life is long-lasting and the performance is fast. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-10 14:00:00" 
"TRANS364","USER008","PROD002","4","I recently purchased this Wireless Soundbar and I'm really impressed with the sound quality. It's easy to set up and the design is sleek. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-15 10:00:00" 
"TRANS365","USER008","PROD008","5","I just got my Envy x360 Laptop and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-01-20 12:00:00" 
"TRANS366","USER008","PROD014","4","I bought this Clip 3 Portable Speaker for outdoor use and it's been a great purchase. The sound quality is great and it's waterproof. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-25 14:00:00" 
"TRANS367","USER008","PROD010","4","I recently purchased this EOS Rebel Camera and I'm really impressed with the picture quality. The camera is easy to use and the design is sleek. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-01 10:00:00" 
"TRANS368","USER008","PROD016","5","I just got my Surface Pro 7 and I'm loving it! The performance is fast and the battery life is long-lasting. I've been using it for work and personal projects and it's been performing flawlessly. Definitely worth the investment!", "2020-02-05 12:00:00" 
"TRANS369","USER008","PROD018","4","I bought this Xperia 1 III Phone for personal use and it's been a great purchase. The camera is great and the battery life is long-lasting. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-10 14:00:00" 
"TRANS370","USER008","PROD020","4","I recently purchased this NanoCell 4K TV and I'm really impressed with the picture quality. The colors are vibrant and the sound is great. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-15 10:00:00"
"TRANS371","USER009","PROD003","4","I recently purchased this Gel Ink Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-01 10:00:00" 
"TRANS372","USER009","PROD005","5","I just got my Triplus Fineliner Pen and I'm loving it! The ink is vibrant and the tip is precise. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-01-05 12:00:00" 
"TRANS373","USER009","PROD009","4","I bought this EnerGel Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-10 14:00:00" 
"TRANS374","USER009","PROD011","4","I recently purchased this Signo UM-151 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-15 10:00:00" 
"TRANS375","USER009","PROD013","5","I just got my Bamboo Pencil Case and I'm loving it! The design is stylish and the quality is great. I've been using it for school and work and it's been performing flawlessly. Definitely worth the investment!", "2020-01-20 12:00:00" 
"TRANS376","USER009","PROD015","4","I bought this Post-it Notes for everyday use and it's been a great purchase. The notes are sticky and the design is colorful. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-01-25 14:00:00" 
"TRANS377","USER009","PROD017","4","I recently purchased this G-Tec-C4 Pen and I'm really impressed with the writing quality. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-01 10:00:00" 
"TRANS378","USER009","PROD019","5","I just got my 9000 Graph Pencil and I'm loving it! The pencil is sharp and the design is comfortable to hold. I've been using it for art and writing and it's been performing flawlessly. Definitely worth the investment!", "2020-02-05 12:00:00" 
"TRANS379","USER009","PROD021","4","I bought this Triplus Ballpoint Pen for everyday use and it's been a great purchase. The ink flows smoothly and the design is comfortable to hold. I've been using it for a few weeks now and I have no complaints. Highly recommend!", "2020-02-10 14:00:00" 
